"subject_id","leapfrog_optimal_choice_mean","dn_version_A_correct_mean","dn_version_B_correct_mean","gl_correct_mean","impossible_question_GK_mean_correct","impossible_question_IQ_mean_correct","impossible_question_GK_calibration","time_series_mse_mean","bayesian_update_easy_mean","bayesian_update_hard_mean","crt_correct_mean","number_series_correct_mean","cfs_score_mean","raven_correct_mean","shipley_vocab_mean","shipley_abstraction_score_mean","berlin_numeracy_score_sum","resistance_to_framing_score_mean","risk_perception_prop_consistent","dr_score_mean"
"ArJe1KvmkJTNycVXUr9z",0.654170854271357,0.8125,0.96875,0.769230769230769,0.75,0.75,0.116880952380952,0.0324326083969373,0.487959270320908,0.24096333791244,0.714285714285714,0.666666666666667,0.949090909090909,0.738095238095238,0.8,0.52,0.75,1.57142857142857,0.75,0.666666666666667
"B4SJRdeMnvSZVO8gkm52",0.64,0.864583333333333,0.979166666666667,0.846153846153846,0.708333333333333,0.583333333333333,-0.103897243107769,0.0379698526468729,0.631384306502802,0.184445461254857,0.714285714285714,0.444444444444444,0.984545454545455,0.833333333333333,0.875,0.72,0.5,1.21428571428571,0.75,0.866666666666667
"B4xA73Nldb5hoCj3RnM2",0.623205128205128,0.583333333333333,0.8125,0.846153846153846,0.770833333333333,0.166666666666667,-0.073435441370224,0.0396756446088907,0.603924139503726,0.179670034969817,0.714285714285714,0.333333333333333,0.761363636363636,0.404761904761905,0.8,0.62,0.75,0.928571428571429,0.8,0.6
"BPlxMldvQI0yorUhVfBz",0.583756281407035,0.708333333333333,0.697916666666667,1,0.833333333333333,0,-0.119166666666667,0.0413197436862302,0.814181067550597,0.404348013679517,0.857142857142857,0.222222222222222,0.947272727272727,0.69047619047619,0.8,0.76,0.25,0.857142857142857,0.65,0.6
"BVLzRiH7EOPxi5TjRmpa",0.6175,0.989583333333333,0.989583333333333,0.846153846153846,0.895833333333333,0.75,-0.144552042160738,0.0218105200463591,0.710202079182133,0.163207327538319,1,0.888888888888889,0.944545454545455,0.857142857142857,0.975,0.92,0.25,0.642857142857143,0.65,0.8
"BVQXcbkvoojsH8ohSYhQ",0.6375,0.552083333333333,0.583333333333333,0.769230769230769,0.75,0.833333333333333,0.0878787878787878,0.0358338538141231,0.678272708584227,0.341789724561669,0.428571428571429,0.333333333333333,0.698333333333333,0.642857142857143,0.95,0.48,0,1.57142857142857,0.7,0.4
"CMtMThAxd6T3GsT3xQtf",0.628969849246231,0.875,0.927083333333333,0.769230769230769,0.791666666666667,0,-0.0626877470355731,0.0351594261427887,0.682935139445427,0.323097622202033,0.857142857142857,0.555555555555556,0.795,0.761904761904762,0.875,0.36,0.25,0.785714285714286,0.7,0.733333333333333
"CxGy3HNBft3NoDYlyyk6",0.69,0.552083333333333,0.40625,0.692307692307692,0.520833333333333,1,-0.178232323232323,0.0366796935333083,0.955856789514605,0.334929005971081,0.285714285714286,0.111111111111111,0.785295299133078,0.452380952380952,0.7,0.48,0.25,1.14285714285714,0.75,0.666666666666667
"DlgqDFDTBhm3azaOtREy",0.559007537688442,0.791666666666667,0.96875,0.769230769230769,0.770833333333333,0.583333333333333,0.040530303030303,0.0340075797452533,0.379597931684247,0.170151492088301,0.571428571428571,0.333333333333333,0.965,0.785714285714286,0.825,0.76,0.5,1.14285714285714,0.8,0.866666666666667
"E9O61OUvhJVPVNILNVKi",0.626557788944724,0.75,0.875,0.846153846153846,0.791666666666667,0.166666666666667,-0.188106060606061,0.0478993570381025,0.739020481581379,0.201205857928184,0.285714285714286,0.666666666666667,0.825909090909091,0.857142857142857,0.9,0.84,0.25,1.71428571428571,0.75,0.933333333333333
"EQcUnvd175FsA5QJLyOC",0.655,0.75,0.947916666666667,0.923076923076923,0.8125,0.5,-0.104911067193676,0.0325868539778477,0.794022674116581,0.260090085611927,0.714285714285714,0.666666666666667,0.727272727272727,0.428571428571429,0.875,0.56,0.5,1.21428571428571,0.8,0.733333333333333
"Ej5z29sm0UDZlC9VSn90",0.64,0.479166666666667,0.53125,0.384615384615385,0.520833333333333,0.0833333333333333,0.364166666666667,0.0529439878673656,1.64091469885635,2.81480134673082,0,0.222222222222222,0.77,0.142857142857143,0.85,0.44,0.75,1.42857142857143,0.65,0.333333333333333
"Eoj9h0idq4K3N1x7e2b2",0.532994923857868,0.5,0.583333333333333,NA,0.333333333333333,0.833333333333333,0.645,0.0411268624868106,1.26324473135159,0.41107326843659,NA,NA,NA,NA,0.775,0.44,NA,NA,0.8,NA
"FA8OvPwYfBWCM6C6ROGv",0.5975,0.677083333333333,0.833333333333333,0.846153846153846,0.833333333333333,0.333333333333333,-0.0707196969696969,0.0427784761530488,0.643260307652064,0.29627841884555,1,0.444444444444444,0.908477117314897,0.738095238095238,0.875,0.72,0.75,1.5,0.8,0.933333333333333
"FF5qpQ0e7LAywe75ms9a",0.646570351758794,0.666666666666667,0.760416666666667,0.846153846153846,0.75,0.833333333333333,0.118517127799736,0.0363121359671851,1.06112726312939,0.219241886899055,0.571428571428571,0.777777777777778,0.885454545454545,0.785714285714286,0.925,0.48,0.25,1.07142857142857,0.7,0.6
"FnnnEkhMJyXP5RfgcMhG",0.62,0.677083333333333,0.635416666666667,0.923076923076923,0.770833333333333,0.583333333333333,-0.297805383022774,0.0426050030386623,0.778154831126618,0.308749596733459,0.714285714285714,0.666666666666667,0.841818181818182,0.69047619047619,0.85,0.68,0.75,1.21428571428571,0.8,0.666666666666667
"G70NDfvVTsAVQheihRzE",0.6375,0.65625,0.572916666666667,0.846153846153846,0.666666666666667,0,-0.264547101449275,0.039438846512806,0.771830718724873,0.247209959891235,0.142857142857143,0.444444444444444,0.839386208223988,0.261904761904762,0.85,0.4,0.75,1.64285714285714,0.7,0.8
"GOdCSYfYLW9oocF6cGLs",0.575,0.9375,0.916666666666667,NA,0.833333333333333,0.833333333333333,0.0425,0.0251165904817932,0.0306754343023412,0.122916501217505,NA,NA,NA,NA,0.925,0.92,NA,NA,0.65,NA
"GY6SDF2bu3vayneZIZA7",0.469849246231156,0.645833333333333,0.677083333333333,0.923076923076923,0.645833333333333,0.5,0.018495670995671,0.0313816817903499,0.619616264213014,0.640865464250009,0.714285714285714,0.666666666666667,0.879545454545455,0.452380952380952,0.925,0.48,0.5,1.07142857142857,0.75,0.733333333333333
"Geb5rWaHWEd3uwguNWcs",0.517651515151515,0.510416666666667,0.5625,0.538461538461538,0.583333333333333,0.166666666666667,0.358333333333333,0.0398286551628728,1.18855691294886,0.317942687557657,0.285714285714286,0,0.412591219915661,0.119047619047619,0.85,0.3,0.75,2.42857142857143,0.8,0.466666666666667
"HIXirBH1VmDYG2LJM00q",0.645192307692308,0.625,0.5,0.692307692307692,0.666666666666667,0,-0.117916666666667,0.0425758811353834,0.855316861823953,0.459637392166683,0.285714285714286,0.444444444444444,0.819090909090909,0.666666666666667,0.85,0.6,0.5,1.07142857142857,0.8,0.6
"HNOz9hc9LYQrYm4Qboy1",0.632419912060302,0.53125,0.53125,0.846153846153846,0.541666666666667,0.416666666666667,0.155007974481659,0.0428984718767567,1.08693322630728,1.13662045433976,0.714285714285714,0.333333333333333,0.758484848484848,0.595238095238095,0.775,0.52,0,1.35714285714286,0.75,0.866666666666667
"I9gmFwCO9p5xFLn4C1dI",0.619133165829146,0.552083333333333,0.614583333333333,0.923076923076923,0.625,0.333333333333333,-0.209077733860343,0.0413219647864866,0.901334285883823,0.721109893760096,0.142857142857143,0.222222222222222,0.837727272727273,0.19047619047619,0.675,0.24,0.25,1.57142857142857,0.8,0.666666666666667
"IYKbdVH3zHeJj7IgBVaL",0.6525,0.489583333333333,0.416666666666667,0.0769230769230769,0.541666666666667,0.0833333333333333,-0.0366666666666667,0.0396392844339848,1.19579208346362,0.78756484857881,0,0,0.691969696969697,0.380952380952381,0.675,0.4,0,0.785714285714286,0.6,0.333333333333333
"IZoE24O0Bkv0neEKbx4H",0.6525,0.729166666666667,0.697916666666667,0.769230769230769,0.770833333333333,0.5,-0.164410408432148,0.0282726108072311,0.981788670400708,0.17236932538486,0.857142857142857,0.444444444444444,0.954090909090909,0.642857142857143,0.95,0.76,0.5,1.14285714285714,0.7,0.533333333333333
"IpVEycSzzPWwL6RWWju0",0.625,0.989583333333333,0.96875,0.846153846153846,0.729166666666667,0.75,-0.210887445887446,0.0234192321551919,0.57360418497185,0.0789393497962627,1,0.777777777777778,0.998181818181818,1,0.975,1,0.75,0.714285714285714,0.8,1
"J3YL503hXEmtAPWGnxnm",0.56,0.583333333333333,0.791666666666667,0.846153846153846,0.75,0,0.0575,0.0260500045756433,1.07928984676428,0.327974204237923,0.428571428571429,0.888888888888889,0.810143783981563,0.714285714285714,NA,NA,0.5,NA,NA,0.666666666666667
"KWKFW3aFOM3D8GiRagyj",0.565656565656566,0.666666666666667,0.604166666666667,NA,0.708333333333333,0,0.0463241106719368,0.0186495795132662,0.714400101610066,0.853207369901133,NA,NA,NA,NA,0.9,0.76,NA,NA,0.75,NA
"KfKgT4e1rIjUHqtQszhH",0.619331065759637,0.604166666666667,0.645833333333333,1,0.625,0.0833333333333333,0.0196920289855073,0.0367875880079233,1.81816209489178,0.71969291834453,0.285714285714286,0.666666666666667,0.89,0.857142857142857,0.75,0.64,0.5,2.21428571428571,0.6,0.4
"L3zT8iY3c9deEEGpnfdn",0.6,0.645833333333333,0.666666666666667,0.692307692307692,0.5,0.833333333333333,0.357149758454106,0.0400373273037646,0.515989642293969,0.549580856728937,0.571428571428571,0.333333333333333,0.874090909090909,0.547619047619048,NA,NA,0.5,NA,NA,0.4
"LCnSsbremU5Q7zt49bLJ",0.52,0.625,0.708333333333333,0.923076923076923,0.75,0,-0.391666666666667,0.0516932312079285,0.93690300336252,0.774609812230572,0.714285714285714,0.444444444444444,0.871977428139649,0.761904761904762,NA,NA,0.25,NA,NA,0.8
"LW30bhp6JsPJf35dZTxf",0.6275,0.572916666666667,0.59375,0.846153846153846,0.75,0,-0.312463768115942,0.0379477904298659,0.497912773468134,0.230134838817706,0.571428571428571,0.333333333333333,0.942727272727273,0.619047619047619,0.825,0.44,0.5,1.42857142857143,0.8,0.866666666666667
"LX9pBE6TSNTDb4eAtNUA",0.486111111111111,0.5,0.416666666666667,NA,0.666666666666667,0,-0.0158333333333333,0.0413354297725174,2.12815489894895,0.64797456200507,NA,NA,NA,NA,0.8,0.64,NA,NA,0.75,NA
"LnzLYBKeTmWgoITknjHO",0.61,0.916666666666667,0.979166666666667,0.846153846153846,0.666666666666667,0,-0.10231884057971,0.0320307533616485,0.245226707675053,0.38016685741224,0.714285714285714,0.555555555555556,0.909545454545455,0.880952380952381,NA,NA,0.25,NA,NA,0.866666666666667
"MCgC36f8VkjRXQh65Pcc",0.58,0.53125,0.510416666666667,0.846153846153846,0.833333333333333,0.0833333333333333,0.124583333333333,0.0319749228940073,0.845230624423291,0.345666216224699,0.571428571428571,0.222222222222222,0.600621522945964,0.5,0.9,0.56,0.5,0.785714285714286,0.65,0.4
"NQPS0aQApEiZG26aqv6a",0.657586206896552,0.71875,0.65625,1,0.8125,0,0.108369565217391,0.0250714137518807,0.740244578970401,0.317220193013974,1,0.555555555555556,0.984545454545455,0.642857142857143,0.8,0.92,0.5,1.42857142857143,0.7,1
"NTF49rYDA4NRQvxvBBy2",0.629815745393635,0.666666666666667,0.53125,0.615384615384615,0.625,0,0.217916666666667,0.0430741137486866,2.7893831526112,3.75180491773478,0.142857142857143,0.222222222222222,0.851818181818182,0.452380952380952,0.775,0.24,0.25,1.92857142857143,0.55,0.333333333333333
"NuwYsAsVQIklJBBWq8Wb",0.535650136665365,0.5625,0.547650709219858,0.307692307692308,0.604166666666667,0,0.0158333333333334,0.0404025085095469,2.62229325702347,2.75580028168833,0.142857142857143,0.222222222222222,0.650909090909091,0.0476190476190476,0.6,0.22,0.25,1.21428571428571,0.4,0.4
"NxSM8j8zHJPoJjfz8Noq",0.66,0.84375,1,0.769230769230769,0.708333333333333,0.333333333333333,-0.130148221343873,0.0407794492711517,0.510428626725468,0.25583462826775,0.714285714285714,0.222222222222222,0.915454545454546,0.619047619047619,0.95,0.76,1,1.42857142857143,0.75,0.866666666666667
"OP1PXJ72nmf4TipeDUAb",0.5925,0.65625,0.708333333333333,0.846153846153846,0.729166666666667,0,-0.227083333333333,0.0283025136379112,0.861610159307279,0.397084799654104,0.428571428571429,0.333333333333333,0.641363636363636,0.714285714285714,0.9,0.72,0.25,1,0.7,0.733333333333333
"OdlRGXwUub5lMuQb97e9",0.715,0.96875,0.989583333333333,0.846153846153846,0.854166666666667,0,-0.195,0.0320911904347256,0.77897237195692,0.299561363474031,1,0.888888888888889,0.997272727272727,0.880952380952381,0.825,0.92,0.25,0.714285714285714,0.65,0.8
"P3If8blcD6Emr7oH81pi",0.584120603015075,0.5625,0.5625,0.615384615384615,0.625,0.0833333333333333,0.310833333333333,0.0491016127939487,0.996107386147634,0.570363631435351,0,0.222222222222222,0.914840753678533,0.452380952380952,0.875,0.48,0,0.928571428571429,0.65,0.4
"PGcl1e8m5kaxuCUoFmyg",0.637677664974619,0.71875,0.895833333333333,1,0.666666666666667,0,-0.169166666666667,0.038622571111733,0.54048982294546,0.654046891599549,0.285714285714286,0.666666666666667,0.939545454545455,0.904761904761905,0.775,0.8,0,0.928571428571429,0.8,0.933333333333333
"Qzfwvjt84nTzY5Y6FjmD",0.635,0.719655797101449,0.84375,0.692307692307692,0.666666666666667,0.833333333333333,-0.141545736871824,0.0339762470832369,0.889620089535201,0.222581196848253,0.571428571428571,0.333333333333333,0.832727272727273,0.738095238095238,0.9,0.7,0.5,1,0.65,0.466666666666667
"RCrV2gWfwSk9uuU4HuPj",0.66,1,1,0.846153846153846,0.6875,0.666666666666667,-0.147666666666667,0.035708223740243,0.789173803487678,0.105436112349221,1,0.888888888888889,0.997727272727273,0.785714285714286,0.95,0.96,1,0.142857142857143,0.8,1
"RFalvbYJxC4UaWeVP9Bl",0.635,0.520833333333333,0.625,0.307692307692308,0.541666666666667,0,0.03,0.0507736704337706,3.99628515012649,1.46502475129126,0.142857142857143,0,0.762272727272727,0.380952380952381,NA,NA,0.25,NA,NA,0.333333333333333
"RGpC8Kb3t4NbLFF6ZBL7",0.7125,0.854166666666667,0.96875,0.923076923076923,0.770833333333333,0.833333333333333,-0.033675057208238,0.0354760298292311,0.902012916168337,0.205061183354409,1,0.666666666666667,0.910295299133078,0.642857142857143,0.875,0.6,0.5,0.714285714285714,0.7,0.8
"RfbBaOcYhNZIheZ2Acqy",0.5625,0.604166666666667,0.5,0.846153846153846,0.604166666666667,0,-0.0548731884057971,0.0332812613738704,1.0419543890719,0.680704224287499,0,0.555555555555556,0.685909090909091,0.452380952380952,0.8,0.44,0.25,1,0.75,0.4
"RnQEyUa56RLEAXytUDqr",0.625,0.6875,0.75,0.846153846153846,0.666666666666667,0,0.105833333333333,0.0405795168693545,0.423561422834042,0.32343802475003,0.714285714285714,0.888888888888889,0.879242424242424,0.738095238095238,NA,NA,0.75,NA,NA,0.933333333333333
"RuJJKRUlyxtRXzAiEC8C",0.565,0.4375,0.604166666666667,0.615384615384615,0.75,0,0.151666666666667,0.0378540039868423,1.12623313929936,0.719897816845726,0.428571428571429,0.333333333333333,0.697408780084339,0.5,NA,NA,0.5,NA,NA,0.533333333333333
"S212lGrFbeNNaltKejk4",0.626151059867867,0.708333333333333,0.885416666666667,0.846153846153846,0.770833333333333,0,-0.281684782608696,0.0290506179480685,1.23067133088142,0.296415665030472,1,0.333333333333333,0.970749844587624,0.547619047619048,0.9,0.48,0.75,1.21428571428571,0.8,0.866666666666667
"SMK8iaeG6GeikqKFeAv1",0.551344221105528,0.614583333333333,0.59375,0.538461538461538,0.625,0.25,-0.10625,0.0337853134451424,0.840796827602594,0.47320631130192,0.714285714285714,0.666666666666667,0.899545454545455,0.238095238095238,0.825,0.44,0.5,1.14285714285714,0.8,0.866666666666667
"T3DQQ2tQSAT8ru1GmMRG",0.53,0.708333333333333,0.583333333333333,0.846153846153846,0.833333333333333,0.833333333333333,-0.0447619047619048,0.0442449619107489,0.845372392639827,0.253583425183605,0.142857142857143,0.222222222222222,0.859833022508581,0.761904761904762,NA,NA,0,NA,NA,0.866666666666667
"TMPyNQqUYmFpDT4dIx6o",0.6275,0.666666666666667,0.677083333333333,0.923076923076923,0.645833333333333,0.416666666666667,0.0593115942028986,0.029686356008763,0.697143902306702,0.769587666828244,0.285714285714286,0.333333333333333,0.648022571860351,0.523809523809524,0.775,0.56,0.25,1.5,0.55,0.4
"UFRJdGUwd0moGbSE7cst",0.6275,0.947916666666667,0.96875,0.846153846153846,0.708333333333333,1,0.00894817742643828,0.0323402970651672,0.534155157504026,0.275036859483261,0.714285714285714,0.444444444444444,0.885,0.738095238095238,0.975,0.68,0.5,1,0.7,0.8
