trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,trial_name,experiment_parameters,task_denominator_neglect_version_A,task_denominator_neglect_version_B,data_checkpoint,data_checkpoint_ind,view_history,rt,custom_timer_ended_trial,interval_id,stimulus,response,pt_trial,block,trial,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn
html-keyboard-response,9,68876,0.0-4.0-5.0-0.0-0.0,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,10,75510,0.0-4.0-5.0-0.0-1.0,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_main_trial_version_A,,,,,,,6632.0,False,9.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowright,True,0.0,0.0,A,harmony,array,text,small,large,0.3,0.3399999999999999,10.0,400.0,3.0,136.0,7.0,264.0,right,silver
html-keyboard-response,11,76517,0.0-4.0-5.0-0.0-2.0,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,12,76827,0.0-4.0-5.0-0.0-0.1,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,13,79765,0.0-4.0-5.0-0.0-1.1,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_main_trial_version_A,,,,,,,2936.0,False,12.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,True,0.0,1.0,A,harmony,text,text,large,small,0.28,0.2,400.0,10.0,112.0,2.0,288.0,8.0,left,silver
html-keyboard-response,14,80784,0.0-4.0-5.0-0.0-2.1,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,15,81094,0.0-4.0-5.0-0.0-0.2,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,16,83572,0.0-4.0-5.0-0.0-1.2,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_main_trial_version_A,,,,,,,2477.0,False,15.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowright,True,0.0,2.0,A,harmony,text,array,small,large,0.1,0.17,10.0,400.0,1.0,68.0,9.0,332.0,right,gold
html-keyboard-response,17,84577,0.0-4.0-5.0-0.0-2.2,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,18,84892,0.0-4.0-5.0-0.0-0.3,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,19,86604,0.0-4.0-5.0-0.0-1.3,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_main_trial_version_A,,,,,,,1710.0,False,19.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,True,0.0,3.0,A,harmony,array,array,large,small,0.37,0.3,400.0,10.0,148.0,3.0,252.0,7.0,left,silver
html-keyboard-response,20,87617,0.0-4.0-5.0-0.0-2.3,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,21,87925,0.0-4.0-5.0-0.0-0.4,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,22,90789,0.0-4.0-5.0-0.0-1.4,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_main_trial_version_A,,,,,,,2863.0,False,22.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,True,0.0,4.0,A,conflict,text,text,small,large,0.1,0.08,10.0,400.0,1.0,32.0,9.0,368.0,left,silver
html-keyboard-response,23,91805,0.0-4.0-5.0-0.0-2.4,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,24,92110,0.0-4.0-5.0-0.0-0.5,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,25,94701,0.0-4.0-5.0-0.0-1.5,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_main_trial_version_A,,,,,,,2589.0,False,25.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,True,0.0,5.0,A,conflict,array,array,large,small,0.26,0.3,400.0,10.0,104.0,3.0,296.0,7.0,left,silver
html-keyboard-response,26,95706,0.0-4.0-5.0-0.0-2.5,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,27,96013,0.0-4.0-5.0-0.0-0.6,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,28,98357,0.0-4.0-5.0-0.0-1.6,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_main_trial_version_A,,,,,,,2343.0,False,28.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowright,True,0.0,6.0,A,conflict,array,text,large,small,0.13,0.2,400.0,10.0,52.0,2.0,348.0,8.0,right,silver
html-keyboard-response,29,99366,0.0-4.0-5.0-0.0-2.6,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,30,99676,0.0-4.0-5.0-0.0-0.7,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,31,102597,0.0-4.0-5.0-0.0-1.7,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_main_trial_version_A,,,,,,,2919.0,False,31.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,True,0.0,7.0,A,conflict,array,text,small,large,0.3,0.2299999999999999,10.0,400.0,3.0,92.0,7.0,308.0,left,gold
html-keyboard-response,32,103610,0.0-4.0-5.0-0.0-2.7,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,
instructions,33,109517,0.0-4.0-6.0,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_test_trials_instructions,,,,,,"[{'page_index': 0, 'viewing_time': 5905}]",5905.0,False,34.0,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,34,109826,0.0-4.0-7.0-0.0-0.0,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,35,109834,0.0-4.0-7.0-0.0-1.0,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_main_trial_version_A,,,,,,,3.0,False,36.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,False,0.0,0.0,A,harmony,array,text,large,small,0.36,0.3,400.0,10.0,144.0,3.0,256.0,7.0,left,gold
html-keyboard-response,36,110842,0.0-4.0-7.0-0.0-2.0,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,37,111145,0.0-4.0-7.0-0.0-0.1,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,38,111164,0.0-4.0-7.0-0.0-1.1,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_main_trial_version_A,,,,,,,18.0,False,40.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,False,0.0,1.0,A,conflict,array,text,small,large,0.2,0.17,10.0,400.0,2.0,68.0,8.0,332.0,left,silver
html-keyboard-response,39,112171,0.0-4.0-7.0-0.0-2.1,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,40,112478,0.0-4.0-7.0-0.0-0.2,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,41,117613,0.0-4.0-7.0-0.0-1.2,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_main_trial_version_A,,,,,,,5133.0,False,43.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,False,0.0,2.0,A,harmony,text,text,small,large,0.3,0.3299999999999999,10.0,400.0,3.0,132.0,7.0,268.0,left,silver
html-keyboard-response,42,118633,0.0-4.0-7.0-0.0-2.2,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,43,118944,0.0-4.0-7.0-0.0-0.3,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,44,123170,0.0-4.0-7.0-0.0-1.3,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_main_trial_version_A,,,,,,,4225.0,False,46.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,False,0.0,3.0,A,harmony,array,text,small,large,0.1,0.17,10.0,400.0,1.0,68.0,9.0,332.0,left,silver
html-keyboard-response,45,124183,0.0-4.0-7.0-0.0-2.3,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,46,124492,0.0-4.0-7.0-0.0-0.4,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,47,126069,0.0-4.0-7.0-0.0-1.4,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_main_trial_version_A,,,,,,,1575.0,False,49.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowright,False,0.0,4.0,A,conflict,text,array,small,large,0.3,0.2199999999999999,10.0,400.0,3.0,88.0,7.0,312.0,right,silver
html-keyboard-response,48,127084,0.0-4.0-7.0-0.0-2.4,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_trial_feedback,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,49,127393,0.0-4.0-7.0-0.0-0.5,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,fixation_cross,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,50,130141,0.0-4.0-7.0-0.0-1.5,QfZQKMgNTQ7zTVsttZwz,all,,yrFRVdJJmSPeofYDYTzDkfwZTW,dh852TnGgESGBi25HDbY2NenTO,dn_main_trial_version_A,,,,,,,2747.0,False,52.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,False,0.0,5.0,A,harmony,array,array,large,small,0.22,0.2,400.0,10.0,88.0,2.0,312.0,8.0,left,silver
