trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_leapfrog,task_shipley_abstraction,task_coherence_forecasting,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_graph_literacy,task_shipley_vocab,task_time_series,task_admc_a2,task_admc_rp,task_impossible_question,task_bayesian_update_easy,task_bayesian_update_hard,task_admc_rc1,custom_timer_ended_trial,interval_id,stimulus,response,pt_trial,block,trial,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,shipley_abstraction_score,moved_sliders,cfs_id,cfs_response,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,question_order,shipley_vocabulary_score,y_axis_values,chart_height,func,direction,noise_condition,datapoints,slider_start,slider_moved,admc_id,admc_response,response_choice,response_slider,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score
html-keyboard-response,853,1623937,0.0-15.0-7.0-0.0-1.13,SJdYRJAFtFnPuPXeDtZ9,223301,3,h2VNlqQxqZxA0pyUz4nNJeI8Ri,nXPKQ6Y4j1PZNPa8yWoISIrrbb,1280.0,720.0,,1681.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,1127.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowright,False,0.0,13.0,,,,,,,,,,,B,conflict,both,both,large,small,0.14,0.2,400.0,10.0,56.0,2.0,344.0,8.0,right,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,854,1624941,0.0-15.0-7.0-0.0-2.13,SJdYRJAFtFnPuPXeDtZ9,223301,3,h2VNlqQxqZxA0pyUz4nNJeI8Ri,nXPKQ6Y4j1PZNPa8yWoISIrrbb,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,855,1625265,0.0-15.0-7.0-0.0-0.14,SJdYRJAFtFnPuPXeDtZ9,223301,3,h2VNlqQxqZxA0pyUz4nNJeI8Ri,nXPKQ6Y4j1PZNPa8yWoISIrrbb,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,856,1626648,0.0-15.0-7.0-0.0-1.14,SJdYRJAFtFnPuPXeDtZ9,223301,3,h2VNlqQxqZxA0pyUz4nNJeI8Ri,nXPKQ6Y4j1PZNPa8yWoISIrrbb,1280.0,720.0,,1381.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,1130.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowright,False,0.0,14.0,,,,,,,,,,,B,conflict,both,both,large,small,0.24,0.3,400.0,10.0,96.0,3.0,304.0,7.0,right,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,857,1627663,0.0-15.0-7.0-0.0-2.14,SJdYRJAFtFnPuPXeDtZ9,223301,3,h2VNlqQxqZxA0pyUz4nNJeI8Ri,nXPKQ6Y4j1PZNPa8yWoISIrrbb,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,858,1627974,0.0-15.0-7.0-0.0-0.15,SJdYRJAFtFnPuPXeDtZ9,223301,3,h2VNlqQxqZxA0pyUz4nNJeI8Ri,nXPKQ6Y4j1PZNPa8yWoISIrrbb,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,859,1629522,0.0-15.0-7.0-0.0-1.15,SJdYRJAFtFnPuPXeDtZ9,223301,3,h2VNlqQxqZxA0pyUz4nNJeI8Ri,nXPKQ6Y4j1PZNPa8yWoISIrrbb,1280.0,720.0,,1547.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,1133.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowright,False,0.0,15.0,,,,,,,,,,,B,conflict,both,both,large,small,0.03,0.1,400.0,10.0,12.0,1.0,388.0,9.0,right,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,860,1630529,0.0-15.0-7.0-0.0-2.15,SJdYRJAFtFnPuPXeDtZ9,223301,3,h2VNlqQxqZxA0pyUz4nNJeI8Ri,nXPKQ6Y4j1PZNPa8yWoISIrrbb,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,861,1630839,0.0-15.0-7.0-0.0-0.16,SJdYRJAFtFnPuPXeDtZ9,223301,3,h2VNlqQxqZxA0pyUz4nNJeI8Ri,nXPKQ6Y4j1PZNPa8yWoISIrrbb,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,862,1631647,0.0-15.0-7.0-0.0-1.16,SJdYRJAFtFnPuPXeDtZ9,223301,3,h2VNlqQxqZxA0pyUz4nNJeI8Ri,nXPKQ6Y4j1PZNPa8yWoISIrrbb,1280.0,720.0,,806.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,1136.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,False,0.0,16.0,,,,,,,,,,,B,harmony,both,both,large,small,0.14,0.1,400.0,10.0,56.0,1.0,344.0,9.0,left,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,863,1632652,0.0-15.0-7.0-0.0-2.16,SJdYRJAFtFnPuPXeDtZ9,223301,3,h2VNlqQxqZxA0pyUz4nNJeI8Ri,nXPKQ6Y4j1PZNPa8yWoISIrrbb,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,864,1632962,0.0-15.0-7.0-0.0-0.17,SJdYRJAFtFnPuPXeDtZ9,223301,3,h2VNlqQxqZxA0pyUz4nNJeI8Ri,nXPKQ6Y4j1PZNPa8yWoISIrrbb,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,865,1634267,0.0-15.0-7.0-0.0-1.17,SJdYRJAFtFnPuPXeDtZ9,223301,3,h2VNlqQxqZxA0pyUz4nNJeI8Ri,nXPKQ6Y4j1PZNPa8yWoISIrrbb,1280.0,720.0,,1302.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,1139.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowright,False,0.0,17.0,,,,,,,,,,,B,conflict,both,both,small,large,0.2,0.19,10.0,400.0,2.0,76.0,8.0,324.0,right,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,866,1635272,0.0-15.0-7.0-0.0-2.17,SJdYRJAFtFnPuPXeDtZ9,223301,3,h2VNlqQxqZxA0pyUz4nNJeI8Ri,nXPKQ6Y4j1PZNPa8yWoISIrrbb,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,867,1635580,0.0-15.0-7.0-0.0-0.18,SJdYRJAFtFnPuPXeDtZ9,223301,3,h2VNlqQxqZxA0pyUz4nNJeI8Ri,nXPKQ6Y4j1PZNPa8yWoISIrrbb,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,868,1636612,0.0-15.0-7.0-0.0-1.18,SJdYRJAFtFnPuPXeDtZ9,223301,3,h2VNlqQxqZxA0pyUz4nNJeI8Ri,nXPKQ6Y4j1PZNPa8yWoISIrrbb,1280.0,720.0,,1029.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,1142.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,False,0.0,18.0,,,,,,,,,,,B,harmony,both,both,small,large,0.1,0.17,10.0,400.0,1.0,68.0,9.0,332.0,left,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,869,1637616,0.0-15.0-7.0-0.0-2.18,SJdYRJAFtFnPuPXeDtZ9,223301,3,h2VNlqQxqZxA0pyUz4nNJeI8Ri,nXPKQ6Y4j1PZNPa8yWoISIrrbb,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,870,1637928,0.0-15.0-7.0-0.0-0.19,SJdYRJAFtFnPuPXeDtZ9,223301,3,h2VNlqQxqZxA0pyUz4nNJeI8Ri,nXPKQ6Y4j1PZNPa8yWoISIrrbb,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,871,1639086,0.0-15.0-7.0-0.0-1.19,SJdYRJAFtFnPuPXeDtZ9,223301,3,h2VNlqQxqZxA0pyUz4nNJeI8Ri,nXPKQ6Y4j1PZNPa8yWoISIrrbb,1280.0,720.0,,1157.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,1145.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowright,False,0.0,19.0,,,,,,,,,,,B,conflict,both,both,large,small,0.15,0.2,400.0,10.0,60.0,2.0,340.0,8.0,right,silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,872,1640089,0.0-15.0-7.0-0.0-2.19,SJdYRJAFtFnPuPXeDtZ9,223301,3,h2VNlqQxqZxA0pyUz4nNJeI8Ri,nXPKQ6Y4j1PZNPa8yWoISIrrbb,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,873,1640399,0.0-15.0-7.0-0.0-0.20,SJdYRJAFtFnPuPXeDtZ9,223301,3,h2VNlqQxqZxA0pyUz4nNJeI8Ri,nXPKQ6Y4j1PZNPa8yWoISIrrbb,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,874,1641262,0.0-15.0-7.0-0.0-1.20,SJdYRJAFtFnPuPXeDtZ9,223301,3,h2VNlqQxqZxA0pyUz4nNJeI8Ri,nXPKQ6Y4j1PZNPa8yWoISIrrbb,1280.0,720.0,,861.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,1148.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,False,0.0,20.0,,,,,,,,,,,B,harmony,both,both,large,small,0.35,0.3,400.0,10.0,140.0,3.0,260.0,7.0,left,gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,875,1642264,0.0-15.0-7.0-0.0-2.20,SJdYRJAFtFnPuPXeDtZ9,223301,3,h2VNlqQxqZxA0pyUz4nNJeI8Ri,nXPKQ6Y4j1PZNPa8yWoISIrrbb,1280.0,720.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,876,1642575,0.0-15.0-7.0-0.0-0.21,SJdYRJAFtFnPuPXeDtZ9,223301,3,h2VNlqQxqZxA0pyUz4nNJeI8Ri,nXPKQ6Y4j1PZNPa8yWoISIrrbb,1280.0,720.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,877,1643937,0.0-15.0-7.0-0.0-1.21,SJdYRJAFtFnPuPXeDtZ9,223301,3,h2VNlqQxqZxA0pyUz4nNJeI8Ri,nXPKQ6Y4j1PZNPa8yWoISIrrbb,1280.0,720.0,,1360.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,1152.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowright,False,0.0,21.0,,,,,,,,,,,B,conflict,both,both,small,large,0.3,0.25,10.0,400.0,3.0,100.0,7.0,300.0,right,gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
