"session_id","session_restart_id","time_elapsed","trial_index","custom_timer_ended_trial","rt","cfs_id","cfs_response","wave"
"Gs5GNIfI1EsQ3Ful5CBfylBy21","y6arfa2UxXISAjMLxQhFNIqc8C",1339733,89,FALSE,48983,"['trinary_A', 'trinary_B', 'trinary_C', 'trinary_AB', 'trinary_BC']","['0', '10', '100', '4', '100']","3.0"
"Gs5GNIfI1EsQ3Ful5CBfylBy21","y6arfa2UxXISAjMLxQhFNIqc8C",1355906,90,FALSE,16170,"['binary_statepop1', 'binary_statearea1', 'binary_gdp1']","['100', '50', '80']","3.0"
"Gs5GNIfI1EsQ3Ful5CBfylBy21","y6arfa2UxXISAjMLxQhFNIqc8C",1374933,91,FALSE,19026,"['binary_statepop2', 'binary_statearea2', 'binary_gdp2']","['10', '80', '30']","3.0"
"Gs5GNIfI1EsQ3Ful5CBfylBy21","y6arfa2UxXISAjMLxQhFNIqc8C",1388734,92,FALSE,13799,"['time1', 'time2', 'time3']","['0', '0', '0']","3.0"
"Gs5GNIfI1EsQ3Ful5CBfylBy21","y6arfa2UxXISAjMLxQhFNIqc8C",1400764,93,FALSE,12029,"['time4', 'time5', 'time6']","['80', '89', '100']","3.0"
"Gs5GNIfI1EsQ3Ful5CBfylBy21","y6arfa2UxXISAjMLxQhFNIqc8C",1425161,94,FALSE,24396,"['space1', 'space2', 'space3']","['70', '91', '100']","3.0"
"Gs5GNIfI1EsQ3Ful5CBfylBy21","y6arfa2UxXISAjMLxQhFNIqc8C",1441629,95,FALSE,16466,"['space4', 'space5', 'space6']","['60', '71', '100']","3.0"
"Gs5GNIfI1EsQ3Ful5CBfylBy21","y6arfa2UxXISAjMLxQhFNIqc8C",1459465,96,FALSE,17835,"['confidence_interval1', 'confidence_interval2', 'confidence_interval3']","['81', '89', '96']","3.0"
"N5lNa4Sc3baOKPmS2V3PK3Wbf2","5ZMtyG0MTifonXeP83omGmbZxP",2064923,989,FALSE,69430,"['trinary_A', 'trinary_B', 'trinary_C', 'trinary_AB', 'trinary_BC']","['19', '20', '30', '59', '69']","2.0"
"N5lNa4Sc3baOKPmS2V3PK3Wbf2","5ZMtyG0MTifonXeP83omGmbZxP",2101406,990,FALSE,36435,"['binary_statepop1', 'binary_statearea1', 'binary_gdp1']","['60', '42', '29']","2.0"
"N5lNa4Sc3baOKPmS2V3PK3Wbf2","5ZMtyG0MTifonXeP83omGmbZxP",2127919,991,FALSE,26502,"['binary_statepop2', 'binary_statearea2', 'binary_gdp2']","['31', '50', '69']","2.0"
"N5lNa4Sc3baOKPmS2V3PK3Wbf2","5ZMtyG0MTifonXeP83omGmbZxP",2151487,992,FALSE,23555,"['time1', 'time2', 'time3']","['81', '61', '43']","2.0"
"N5lNa4Sc3baOKPmS2V3PK3Wbf2","5ZMtyG0MTifonXeP83omGmbZxP",2169031,993,FALSE,17536,"['time4', 'time5', 'time6']","['44', '32', '43']","2.0"
"N5lNa4Sc3baOKPmS2V3PK3Wbf2","5ZMtyG0MTifonXeP83omGmbZxP",2185389,994,FALSE,16350,"['space1', 'space2', 'space3']","['71', '59', '62']","2.0"
"N5lNa4Sc3baOKPmS2V3PK3Wbf2","5ZMtyG0MTifonXeP83omGmbZxP",2202435,995,FALSE,17038,"['space4', 'space5', 'space6']","['54', '38', '39']","2.0"
"N5lNa4Sc3baOKPmS2V3PK3Wbf2","5ZMtyG0MTifonXeP83omGmbZxP",2227142,996,FALSE,24696,"['confidence_interval1', 'confidence_interval2', 'confidence_interval3']","['51', '44', '33']","2.0"
"2TBHnZOJUYj0MYZrQRly55DXIe","FnXNJBhxBqrUUwhvzdcOISzDMd",511259,32,FALSE,64048,"['trinary_A', 'trinary_B', 'trinary_C', 'trinary_AB', 'trinary_BC']","['9', '13', '94', '0', '0']","3.0"
"2TBHnZOJUYj0MYZrQRly55DXIe","FnXNJBhxBqrUUwhvzdcOISzDMd",555107,33,FALSE,43845,"['binary_statepop1', 'binary_statearea1', 'binary_gdp1']","['89', '89', '49']","3.0"
"2TBHnZOJUYj0MYZrQRly55DXIe","FnXNJBhxBqrUUwhvzdcOISzDMd",583697,34,FALSE,28587,"['binary_statepop2', 'binary_statearea2', 'binary_gdp2']","['5', '33', '17']","3.0"
"2TBHnZOJUYj0MYZrQRly55DXIe","FnXNJBhxBqrUUwhvzdcOISzDMd",598985,35,FALSE,15284,"['time1', 'time2', 'time3']","['39', '71', '90']","3.0"
"2TBHnZOJUYj0MYZrQRly55DXIe","FnXNJBhxBqrUUwhvzdcOISzDMd",608783,36,FALSE,9794,"['time4', 'time5', 'time6']","['60', '69', '80']","3.0"
"2TBHnZOJUYj0MYZrQRly55DXIe","FnXNJBhxBqrUUwhvzdcOISzDMd",653613,37,FALSE,44828,"['space1', 'space2', 'space3']","['60', '79', '94']","3.0"
"2TBHnZOJUYj0MYZrQRly55DXIe","FnXNJBhxBqrUUwhvzdcOISzDMd",668460,38,FALSE,14845,"['space4', 'space5', 'space6']","['60', '64', '69']","3.0"
"2TBHnZOJUYj0MYZrQRly55DXIe","FnXNJBhxBqrUUwhvzdcOISzDMd",693471,39,FALSE,25008,"['confidence_interval1', 'confidence_interval2', 'confidence_interval3']","['59', '80', '99']","3.0"
"4dlMkaMkKa009NZWAw1iqBcwPi","gYP0jhFCWEXP0ZjkDfhbGvpP8p",17438489,621,FALSE,72050,"['trinary_A', 'trinary_B', 'trinary_C', 'trinary_AB', 'trinary_BC']","['69', '51', '69', '61', '59']","2.0"
"4dlMkaMkKa009NZWAw1iqBcwPi","gYP0jhFCWEXP0ZjkDfhbGvpP8p",17460528,622,FALSE,21991,"['binary_statepop1', 'binary_statearea1', 'binary_gdp1']","['79', '59', '41']","2.0"
"4dlMkaMkKa009NZWAw1iqBcwPi","gYP0jhFCWEXP0ZjkDfhbGvpP8p",17477519,623,FALSE,16987,"['binary_statepop2', 'binary_statearea2', 'binary_gdp2']","['69', '59', '59']","2.0"
"4dlMkaMkKa009NZWAw1iqBcwPi","gYP0jhFCWEXP0ZjkDfhbGvpP8p",17486364,624,FALSE,8841,"['time1', 'time2', 'time3']","['58', '51', '58']","2.0"
"4dlMkaMkKa009NZWAw1iqBcwPi","gYP0jhFCWEXP0ZjkDfhbGvpP8p",17498396,625,FALSE,12028,"['time4', 'time5', 'time6']","['48', '49', '49']","2.0"
"4dlMkaMkKa009NZWAw1iqBcwPi","gYP0jhFCWEXP0ZjkDfhbGvpP8p",17518739,626,FALSE,20339,"['space1', 'space2', 'space3']","['51', '49', '49']","2.0"
"4dlMkaMkKa009NZWAw1iqBcwPi","gYP0jhFCWEXP0ZjkDfhbGvpP8p",17533513,627,FALSE,14770,"['space4', 'space5', 'space6']","['39', '50', '49']","2.0"
"4dlMkaMkKa009NZWAw1iqBcwPi","gYP0jhFCWEXP0ZjkDfhbGvpP8p",17544018,628,FALSE,10500,"['confidence_interval1', 'confidence_interval2', 'confidence_interval3']","['50', '49', '40']","2.0"
"HSoSwwbH35lqpoIXceM6dQWjth","gchtcxT3Y6Z9Elqc8S8pX46WEj",3514010,575,FALSE,62724,"['trinary_A', 'trinary_B', 'trinary_C', 'trinary_AB', 'trinary_BC']","['59', '79', '49', '30', '49']","3.0"
"HSoSwwbH35lqpoIXceM6dQWjth","gchtcxT3Y6Z9Elqc8S8pX46WEj",3538648,576,FALSE,24634,"['binary_statepop1', 'binary_statearea1', 'binary_gdp1']","['89', '79', '60']","3.0"
"HSoSwwbH35lqpoIXceM6dQWjth","gchtcxT3Y6Z9Elqc8S8pX46WEj",3558810,577,FALSE,20160,"['binary_statepop2', 'binary_statearea2', 'binary_gdp2']","['29', '30', '20']","3.0"
"HSoSwwbH35lqpoIXceM6dQWjth","gchtcxT3Y6Z9Elqc8S8pX46WEj",3582835,578,FALSE,24022,"['time1', 'time2', 'time3']","['9', '20', '40']","3.0"
"HSoSwwbH35lqpoIXceM6dQWjth","gchtcxT3Y6Z9Elqc8S8pX46WEj",3594154,579,FALSE,11316,"['time4', 'time5', 'time6']","['90', '91', '90']","3.0"
"HSoSwwbH35lqpoIXceM6dQWjth","gchtcxT3Y6Z9Elqc8S8pX46WEj",3624526,580,FALSE,30369,"['space1', 'space2', 'space3']","['85', '90', '100']","3.0"
"HSoSwwbH35lqpoIXceM6dQWjth","gchtcxT3Y6Z9Elqc8S8pX46WEj",3637918,581,FALSE,13389,"['space4', 'space5', 'space6']","['76', '85', '93']","3.0"
"HSoSwwbH35lqpoIXceM6dQWjth","gchtcxT3Y6Z9Elqc8S8pX46WEj",3663036,582,FALSE,25115,"['confidence_interval1', 'confidence_interval2', 'confidence_interval3']","['50', '73', '84']","3.0"
"3y3YlXMmKNewtENV4M3R0mpOWb","uhrq8s6KBRDC4bjbyKcKBvqCfj",2465618,526,FALSE,29405,"['trinary_A', 'trinary_B', 'trinary_C', 'trinary_AB', 'trinary_BC']","['9', '26', '50', '24', '100']","2.0"
"3y3YlXMmKNewtENV4M3R0mpOWb","uhrq8s6KBRDC4bjbyKcKBvqCfj",2516696,527,FALSE,51075,"['binary_statepop1', 'binary_statearea1', 'binary_gdp1']","['100', '100', '50']","2.0"
"3y3YlXMmKNewtENV4M3R0mpOWb","uhrq8s6KBRDC4bjbyKcKBvqCfj",2548244,528,FALSE,31544,"['binary_statepop2', 'binary_statearea2', 'binary_gdp2']","['0', '0', '0']","2.0"
"3y3YlXMmKNewtENV4M3R0mpOWb","uhrq8s6KBRDC4bjbyKcKBvqCfj",2565346,529,FALSE,17096,"['time1', 'time2', 'time3']","['10', '15', '20']","2.0"
"3y3YlXMmKNewtENV4M3R0mpOWb","uhrq8s6KBRDC4bjbyKcKBvqCfj",2577166,530,FALSE,11815,"['time4', 'time5', 'time6']","['25', '30', '35']","2.0"
"3y3YlXMmKNewtENV4M3R0mpOWb","uhrq8s6KBRDC4bjbyKcKBvqCfj",2615958,531,FALSE,38788,"['space1', 'space2', 'space3']","['0', '25', '100']","2.0"
"3y3YlXMmKNewtENV4M3R0mpOWb","uhrq8s6KBRDC4bjbyKcKBvqCfj",2662162,532,FALSE,46199,"['space4', 'space5', 'space6']","['0', '0', '100']","2.0"
"3y3YlXMmKNewtENV4M3R0mpOWb","uhrq8s6KBRDC4bjbyKcKBvqCfj",2706434,533,FALSE,44269,"['confidence_interval1', 'confidence_interval2', 'confidence_interval3']","['100', '100', '100']","2.0"
"0cxe8fZLamHcc6kdd4QgXwISRo","xgRvBq6DowZ5suFssc0zjulHVw",3212786,1171,FALSE,58201,"['trinary_A', 'trinary_B', 'trinary_C', 'trinary_AB', 'trinary_BC']","['29', '49', '80', '3', '70']","2.0"
"0cxe8fZLamHcc6kdd4QgXwISRo","xgRvBq6DowZ5suFssc0zjulHVw",3232180,1172,FALSE,19392,"['binary_statepop1', 'binary_statearea1', 'binary_gdp1']","['100', '80', '90']","2.0"
"0cxe8fZLamHcc6kdd4QgXwISRo","xgRvBq6DowZ5suFssc0zjulHVw",3243471,1173,FALSE,11289,"['binary_statepop2', 'binary_statearea2', 'binary_gdp2']","['29', '29', '10']","2.0"
"0cxe8fZLamHcc6kdd4QgXwISRo","xgRvBq6DowZ5suFssc0zjulHVw",3259450,1174,FALSE,15977,"['time1', 'time2', 'time3']","['20', '20', '20']","2.0"
"0cxe8fZLamHcc6kdd4QgXwISRo","xgRvBq6DowZ5suFssc0zjulHVw",3272593,1175,FALSE,13141,"['time4', 'time5', 'time6']","['79', '100', '100']","2.0"
"0cxe8fZLamHcc6kdd4QgXwISRo","xgRvBq6DowZ5suFssc0zjulHVw",3289975,1176,FALSE,17380,"['space1', 'space2', 'space3']","['82', '99', '100']","2.0"
"0cxe8fZLamHcc6kdd4QgXwISRo","xgRvBq6DowZ5suFssc0zjulHVw",3300944,1177,FALSE,10967,"['space4', 'space5', 'space6']","['100', '100', '100']","2.0"
"0cxe8fZLamHcc6kdd4QgXwISRo","xgRvBq6DowZ5suFssc0zjulHVw",3325840,1178,FALSE,24894,"['confidence_interval1', 'confidence_interval2', 'confidence_interval3']","['40', '59', '69']","2.0"
"sbHdu8GGTMOpO46g343rinHq9e","Yuymk052ketbug7RWOBlrlxZCR",3342352,699,FALSE,29884,"['trinary_A', 'trinary_B', 'trinary_C', 'trinary_AB', 'trinary_BC']","['50', '61', '70', '30', '41']","2.0"
"sbHdu8GGTMOpO46g343rinHq9e","Yuymk052ketbug7RWOBlrlxZCR",3353415,700,FALSE,11059,"['binary_statepop1', 'binary_statearea1', 'binary_gdp1']","['49', '50', '61']","2.0"
"sbHdu8GGTMOpO46g343rinHq9e","Yuymk052ketbug7RWOBlrlxZCR",3369536,701,FALSE,16116,"['binary_statepop2', 'binary_statearea2', 'binary_gdp2']","['18', '62', '60']","2.0"
"sbHdu8GGTMOpO46g343rinHq9e","Yuymk052ketbug7RWOBlrlxZCR",3385728,702,FALSE,16189,"['time1', 'time2', 'time3']","['68', '80', '91']","2.0"
"sbHdu8GGTMOpO46g343rinHq9e","Yuymk052ketbug7RWOBlrlxZCR",3394791,703,FALSE,9059,"['time4', 'time5', 'time6']","['49', '61', '71']","2.0"
"sbHdu8GGTMOpO46g343rinHq9e","Yuymk052ketbug7RWOBlrlxZCR",3413959,704,FALSE,19164,"['space1', 'space2', 'space3']","['72', '82', '99']","2.0"
"sbHdu8GGTMOpO46g343rinHq9e","Yuymk052ketbug7RWOBlrlxZCR",3424224,705,FALSE,10261,"['space4', 'space5', 'space6']","['50', '69', '90']","2.0"
"sbHdu8GGTMOpO46g343rinHq9e","Yuymk052ketbug7RWOBlrlxZCR",3434239,706,FALSE,10012,"['confidence_interval1', 'confidence_interval2', 'confidence_interval3']","['50', '61', '66']","2.0"
"G5ZBpCO4zXZko6cqwrVDNbgyix","6c5pPqKHgHpEbMwUvUzX7S8n0P",1085735,164,FALSE,56093,"['trinary_A', 'trinary_B', 'trinary_C', 'trinary_AB', 'trinary_BC']","['9', '20', '70', '30', '79']","3.0"
"G5ZBpCO4zXZko6cqwrVDNbgyix","6c5pPqKHgHpEbMwUvUzX7S8n0P",1100311,165,FALSE,14574,"['binary_statepop1', 'binary_statearea1', 'binary_gdp1']","['60', '30', '50']","3.0"
"G5ZBpCO4zXZko6cqwrVDNbgyix","6c5pPqKHgHpEbMwUvUzX7S8n0P",1111434,166,FALSE,11121,"['binary_statepop2', 'binary_statearea2', 'binary_gdp2']","['50', '40', '49']","3.0"
"G5ZBpCO4zXZko6cqwrVDNbgyix","6c5pPqKHgHpEbMwUvUzX7S8n0P",1132057,167,FALSE,20621,"['time1', 'time2', 'time3']","['50', '49', '50']","3.0"
"G5ZBpCO4zXZko6cqwrVDNbgyix","6c5pPqKHgHpEbMwUvUzX7S8n0P",1140549,168,FALSE,8490,"['time4', 'time5', 'time6']","['49', '59', '63']","3.0"
"G5ZBpCO4zXZko6cqwrVDNbgyix","6c5pPqKHgHpEbMwUvUzX7S8n0P",1160900,169,FALSE,20349,"['space1', 'space2', 'space3']","['40', '55', '74']","3.0"
"G5ZBpCO4zXZko6cqwrVDNbgyix","6c5pPqKHgHpEbMwUvUzX7S8n0P",1172863,170,FALSE,11961,"['space4', 'space5', 'space6']","['40', '64', '70']","3.0"
"G5ZBpCO4zXZko6cqwrVDNbgyix","6c5pPqKHgHpEbMwUvUzX7S8n0P",1201202,171,FALSE,28337,"['confidence_interval1', 'confidence_interval2', 'confidence_interval3']","['45', '66', '80']","3.0"
"7nlmw3BdK1kwluT1CwmeYU4H3t","3Ws72JzQDpeL7aca4aLpGJYW6U",2815634,170,FALSE,61123,"['trinary_A', 'trinary_B', 'trinary_C', 'trinary_AB', 'trinary_BC']","['0', '0', '100', '0', '100']","2.0"
"7nlmw3BdK1kwluT1CwmeYU4H3t","3Ws72JzQDpeL7aca4aLpGJYW6U",2858482,171,FALSE,42845,"['binary_statepop1', 'binary_statearea1', 'binary_gdp1']","['10', '30', '79']","2.0"
"7nlmw3BdK1kwluT1CwmeYU4H3t","3Ws72JzQDpeL7aca4aLpGJYW6U",2890714,172,FALSE,32229,"['binary_statepop2', 'binary_statearea2', 'binary_gdp2']","['80', '19', '19']","2.0"
"7nlmw3BdK1kwluT1CwmeYU4H3t","3Ws72JzQDpeL7aca4aLpGJYW6U",2930201,173,FALSE,39485,"['time1', 'time2', 'time3']","['0', '1', '2']","2.0"
"7nlmw3BdK1kwluT1CwmeYU4H3t","3Ws72JzQDpeL7aca4aLpGJYW6U",2946412,174,FALSE,16209,"['time4', 'time5', 'time6']","['25', '30', '40']","2.0"
"7nlmw3BdK1kwluT1CwmeYU4H3t","3Ws72JzQDpeL7aca4aLpGJYW6U",2990768,175,FALSE,44354,"['space1', 'space2', 'space3']","['78', '89', '100']","2.0"
"7nlmw3BdK1kwluT1CwmeYU4H3t","3Ws72JzQDpeL7aca4aLpGJYW6U",3021866,176,FALSE,31094,"['space4', 'space5', 'space6']","['9', '13', '74']","2.0"
"7nlmw3BdK1kwluT1CwmeYU4H3t","3Ws72JzQDpeL7aca4aLpGJYW6U",3059769,177,FALSE,37899,"['confidence_interval1', 'confidence_interval2', 'confidence_interval3']","['59', '69', '80']","2.0"
"NZN7BcYRtWqW3CM7xNuzZODHlk","gQB4z0c4GcKMyWCqoeT3OkDbY5",4563692,728,FALSE,37190,"['trinary_A', 'trinary_B', 'trinary_C', 'trinary_AB', 'trinary_BC']","['20', '29', '20', '19', '90']","3.0"
"NZN7BcYRtWqW3CM7xNuzZODHlk","gQB4z0c4GcKMyWCqoeT3OkDbY5",4586638,729,FALSE,22945,"['binary_statepop1', 'binary_statearea1', 'binary_gdp1']","['82', '49', '70']","3.0"
"NZN7BcYRtWqW3CM7xNuzZODHlk","gQB4z0c4GcKMyWCqoeT3OkDbY5",4607952,730,FALSE,21310,"['binary_statepop2', 'binary_statearea2', 'binary_gdp2']","['31', '48', '50']","3.0"
"NZN7BcYRtWqW3CM7xNuzZODHlk","gQB4z0c4GcKMyWCqoeT3OkDbY5",4618132,731,FALSE,10178,"['time1', 'time2', 'time3']","['50', '50', '47']","3.0"
"NZN7BcYRtWqW3CM7xNuzZODHlk","gQB4z0c4GcKMyWCqoeT3OkDbY5",4633565,732,FALSE,15432,"['time4', 'time5', 'time6']","['18', '20', '20']","3.0"
"NZN7BcYRtWqW3CM7xNuzZODHlk","gQB4z0c4GcKMyWCqoeT3OkDbY5",4650133,733,FALSE,16565,"['space1', 'space2', 'space3']","['57', '58', '60']","3.0"
"NZN7BcYRtWqW3CM7xNuzZODHlk","gQB4z0c4GcKMyWCqoeT3OkDbY5",4665552,734,FALSE,15415,"['space4', 'space5', 'space6']","['79', '79', '49']","3.0"
"NZN7BcYRtWqW3CM7xNuzZODHlk","gQB4z0c4GcKMyWCqoeT3OkDbY5",4679706,735,FALSE,14153,"['confidence_interval1', 'confidence_interval2', 'confidence_interval3']","['52', '52', '51']","3.0"
"v0xHEZJAnH2hBk7KYt5bJ1pphi","VOAtYbTmZlnKDgOVm2PkI5RahV",1311763,673,FALSE,17205,"['trinary_A', 'trinary_B', 'trinary_C', 'trinary_AB', 'trinary_BC']","['26', '30', '52', '27', '49']","3.0"
"v0xHEZJAnH2hBk7KYt5bJ1pphi","VOAtYbTmZlnKDgOVm2PkI5RahV",1324879,674,FALSE,13108,"['binary_statepop1', 'binary_statearea1', 'binary_gdp1']","['64', '71', '64']","3.0"
"v0xHEZJAnH2hBk7KYt5bJ1pphi","VOAtYbTmZlnKDgOVm2PkI5RahV",1337367,675,FALSE,12476,"['binary_statepop2', 'binary_statearea2', 'binary_gdp2']","['16', '15', '16']","3.0"
"v0xHEZJAnH2hBk7KYt5bJ1pphi","VOAtYbTmZlnKDgOVm2PkI5RahV",1347567,676,FALSE,10187,"['time1', 'time2', 'time3']","['64', '54', '55']","3.0"
"v0xHEZJAnH2hBk7KYt5bJ1pphi","VOAtYbTmZlnKDgOVm2PkI5RahV",1357062,677,FALSE,9485,"['time4', 'time5', 'time6']","['76', '79', '82']","3.0"
"v0xHEZJAnH2hBk7KYt5bJ1pphi","VOAtYbTmZlnKDgOVm2PkI5RahV",1375704,678,FALSE,18637,"['space1', 'space2', 'space3']","['74', '79', '83']","3.0"
"v0xHEZJAnH2hBk7KYt5bJ1pphi","VOAtYbTmZlnKDgOVm2PkI5RahV",1380070,679,FALSE,4356,"['space4', 'space5', 'space6']","['55', '62', '69']","3.0"
"v0xHEZJAnH2hBk7KYt5bJ1pphi","VOAtYbTmZlnKDgOVm2PkI5RahV",1391133,680,FALSE,11057,"['confidence_interval1', 'confidence_interval2', 'confidence_interval3']","['76', '70', '65']","3.0"
"pdNlWr7CTQH6apW74umDCdw3QH","IGqVvD0WJFumEtCL7RxFVWXpCx",743929,101,FALSE,42851,"['trinary_A', 'trinary_B', 'trinary_C', 'trinary_AB', 'trinary_BC']","['10', '14', '98', '3', '98']","3.0"
"pdNlWr7CTQH6apW74umDCdw3QH","IGqVvD0WJFumEtCL7RxFVWXpCx",800374,102,FALSE,56443,"['binary_statepop1', 'binary_statearea1', 'binary_gdp1']","['98', '100', '96']","3.0"
"pdNlWr7CTQH6apW74umDCdw3QH","IGqVvD0WJFumEtCL7RxFVWXpCx",852216,103,FALSE,51839,"['binary_statepop2', 'binary_statearea2', 'binary_gdp2']","['2', '0', '0']","3.0"
"pdNlWr7CTQH6apW74umDCdw3QH","IGqVvD0WJFumEtCL7RxFVWXpCx",868154,104,FALSE,15937,"['time1', 'time2', 'time3']","['55', '59', '62']","3.0"
"pdNlWr7CTQH6apW74umDCdw3QH","IGqVvD0WJFumEtCL7RxFVWXpCx",896527,105,FALSE,28371,"['time4', 'time5', 'time6']","['1', '3', '4']","3.0"
"pdNlWr7CTQH6apW74umDCdw3QH","IGqVvD0WJFumEtCL7RxFVWXpCx",948786,106,FALSE,52257,"['space1', 'space2', 'space3']","['89', '93', '94']","3.0"
"pdNlWr7CTQH6apW74umDCdw3QH","IGqVvD0WJFumEtCL7RxFVWXpCx",987261,107,FALSE,38474,"['space4', 'space5', 'space6']","['98', '98', '99']","3.0"
"pdNlWr7CTQH6apW74umDCdw3QH","IGqVvD0WJFumEtCL7RxFVWXpCx",1039877,108,FALSE,52613,"['confidence_interval1', 'confidence_interval2', 'confidence_interval3']","['95', '97', '99']","3.0"
"1qqyj3uwoGDwVUhFSx8uq9XZ2k","qTJTU6gD2FrZilbvUUlYY1MzBZ",1279888,72,FALSE,48233,"['trinary_A', 'trinary_B', 'trinary_C', 'trinary_AB', 'trinary_BC']","['29', '40', '89', '30', '100']","2.0"
"1qqyj3uwoGDwVUhFSx8uq9XZ2k","qTJTU6gD2FrZilbvUUlYY1MzBZ",1307775,73,FALSE,27853,"['binary_statepop1', 'binary_statearea1', 'binary_gdp1']","['70', '100', '80']","2.0"
"1qqyj3uwoGDwVUhFSx8uq9XZ2k","qTJTU6gD2FrZilbvUUlYY1MzBZ",1366153,74,FALSE,58341,"['binary_statepop2', 'binary_statearea2', 'binary_gdp2']","['90', '40', '29']","2.0"
"1qqyj3uwoGDwVUhFSx8uq9XZ2k","qTJTU6gD2FrZilbvUUlYY1MzBZ",1382878,75,FALSE,16709,"['time1', 'time2', 'time3']","['30', '50', '61']","2.0"
"1qqyj3uwoGDwVUhFSx8uq9XZ2k","qTJTU6gD2FrZilbvUUlYY1MzBZ",1441683,76,FALSE,58798,"['time4', 'time5', 'time6']","['20', '30', '41']","2.0"
"1qqyj3uwoGDwVUhFSx8uq9XZ2k","qTJTU6gD2FrZilbvUUlYY1MzBZ",1473002,77,FALSE,31306,"['space1', 'space2', 'space3']","['69', '80', '90']","2.0"
"1qqyj3uwoGDwVUhFSx8uq9XZ2k","qTJTU6gD2FrZilbvUUlYY1MzBZ",1492148,78,FALSE,19134,"['space4', 'space5', 'space6']","['49', '71', '90']","2.0"
"1qqyj3uwoGDwVUhFSx8uq9XZ2k","qTJTU6gD2FrZilbvUUlYY1MzBZ",1537350,79,FALSE,45198,"['confidence_interval1', 'confidence_interval2', 'confidence_interval3']","['79', '90', '100']","2.0"
"bdQFUzfoOeMyBEsjMxPAOHZnTY","XF0V7cturAS9F8mNdu3yzhN2oM",2432205,320,FALSE,41080,"['trinary_A', 'trinary_B', 'trinary_C', 'trinary_AB', 'trinary_BC']","['20', '27', '68', '4', '81']","2.0"
"bdQFUzfoOeMyBEsjMxPAOHZnTY","XF0V7cturAS9F8mNdu3yzhN2oM",2447018,321,FALSE,14808,"['binary_statepop1', 'binary_statearea1', 'binary_gdp1']","['80', '69', '89']","2.0"
"bdQFUzfoOeMyBEsjMxPAOHZnTY","XF0V7cturAS9F8mNdu3yzhN2oM",2455817,322,FALSE,8796,"['binary_statepop2', 'binary_statearea2', 'binary_gdp2']","['20', '18', '11']","2.0"
"bdQFUzfoOeMyBEsjMxPAOHZnTY","XF0V7cturAS9F8mNdu3yzhN2oM",2468370,323,FALSE,12551,"['time1', 'time2', 'time3']","['24', '34', '46']","2.0"
"bdQFUzfoOeMyBEsjMxPAOHZnTY","XF0V7cturAS9F8mNdu3yzhN2oM",2476781,324,FALSE,8408,"['time4', 'time5', 'time6']","['19', '30', '50']","2.0"
"bdQFUzfoOeMyBEsjMxPAOHZnTY","XF0V7cturAS9F8mNdu3yzhN2oM",2494970,325,FALSE,18186,"['space1', 'space2', 'space3']","['59', '89', '100']","2.0"
"bdQFUzfoOeMyBEsjMxPAOHZnTY","XF0V7cturAS9F8mNdu3yzhN2oM",2509755,326,FALSE,14781,"['space4', 'space5', 'space6']","['21', '33', '57']","2.0"
"bdQFUzfoOeMyBEsjMxPAOHZnTY","XF0V7cturAS9F8mNdu3yzhN2oM",2528733,327,FALSE,18975,"['confidence_interval1', 'confidence_interval2', 'confidence_interval3']","['60', '69', '80']","2.0"
"gtPUi7sqEEoHOD7DLj5gzQtsgx","YFRGdzpKbz8pHYylmbZj99Wl6Y",4686794,1268,FALSE,56829,"['trinary_A', 'trinary_B', 'trinary_C', 'trinary_AB', 'trinary_BC']","['10', '10', '80', '6', '85']","2.0"
"gtPUi7sqEEoHOD7DLj5gzQtsgx","YFRGdzpKbz8pHYylmbZj99Wl6Y",4710276,1269,FALSE,23481,"['binary_statepop1', 'binary_statearea1', 'binary_gdp1']","['63', '49', '71']","2.0"
"gtPUi7sqEEoHOD7DLj5gzQtsgx","YFRGdzpKbz8pHYylmbZj99Wl6Y",4725587,1270,FALSE,15310,"['binary_statepop2', 'binary_statearea2', 'binary_gdp2']","['39', '29', '22']","2.0"
"gtPUi7sqEEoHOD7DLj5gzQtsgx","YFRGdzpKbz8pHYylmbZj99Wl6Y",4750749,1271,FALSE,25161,"['time1', 'time2', 'time3']","['0', '2', '2']","2.0"
"gtPUi7sqEEoHOD7DLj5gzQtsgx","YFRGdzpKbz8pHYylmbZj99Wl6Y",4769342,1272,FALSE,18592,"['time4', 'time5', 'time6']","['19', '26', '34']","2.0"
"gtPUi7sqEEoHOD7DLj5gzQtsgx","YFRGdzpKbz8pHYylmbZj99Wl6Y",4790092,1273,FALSE,20748,"['space1', 'space2', 'space3']","['48', '78', '100']","2.0"
"gtPUi7sqEEoHOD7DLj5gzQtsgx","YFRGdzpKbz8pHYylmbZj99Wl6Y",4808251,1274,FALSE,18158,"['space4', 'space5', 'space6']","['27', '43', '84']","2.0"
"gtPUi7sqEEoHOD7DLj5gzQtsgx","YFRGdzpKbz8pHYylmbZj99Wl6Y",4826270,1275,FALSE,18017,"['confidence_interval1', 'confidence_interval2', 'confidence_interval3']","['49', '40', '69']","2.0"
"PCJOjPEaFjLMSe7X9TUJRlYxCO","Q4c3Ro9t0pH3N52IFYg4rAlJy3",4716190,1281,FALSE,67566,"['trinary_A', 'trinary_B', 'trinary_C', 'trinary_AB', 'trinary_BC']","['39', '50', '60', '40', '16']","2.0"
