"subject_id","leapfrog_optimal_choice_mean","dn_version_A_correct_mean","dn_version_B_correct_mean","gl_correct_mean","impossible_question_GK_mean_correct","impossible_question_IQ_mean_correct","impossible_question_GK_calibration","time_series_mse_mean","bayesian_update_easy_mean","bayesian_update_hard_mean","crt_correct_mean","number_series_correct_mean","cfs_score_mean","raven_correct_mean","shipley_vocab_mean","shipley_abstraction_score_mean","berlin_numeracy_score_sum","resistance_to_framing_score_mean","risk_perception_prop_consistent","dr_score_mean"
"0ZYsHN4CfauJs75YWXmE",0.6475,0.822916666666667,0.9375,0.846153846153846,0.916666666666667,0,-0.260833333333333,0.0258235991977626,0.104219782980007,0.00902274952062146,1,0.777777777777778,0.993636363636364,0.714285714285714,0.9,0.84,NA,0.857142857142857,0.8,0.733333333333333
"0c8FwHA6as6GWOBJRG9v",0.511824586851785,0.489583333333333,0.416666666666667,0.384615384615385,0.541666666666667,0.25,-0.0790350877192983,0.0557771087289021,1.92796858671304,1.17146767808629,0.142857142857143,0.222222222222222,0.636666666666667,0.19047619047619,0.5,0.16,1,1.57142857142857,0.25,0.4
"0gDNwt5z4VUntFijldez",0.620603015075377,0.541666666666667,0.645833333333333,0.538461538461538,0.770833333333333,0,-0.162391304347826,0.0466211427830427,1.48880075526169,0.992704683201055,0.285714285714286,0.111111111111111,0.647583488745709,0.5,0.825,0.32,0.5,0.857142857142857,0.75,0.4
"0i0wZSbTdy53z6Cni0Dl",0.6125,0.947916666666667,0.958333333333333,0.769230769230769,0.6875,0.333333333333333,0.0550672877846791,0.0299529053803596,0.880299430166297,0.295104240739627,0.714285714285714,0.333333333333333,0.985454545454545,0.833333333333333,0.9,0.76,1,1.14285714285714,0.7,0.933333333333333
"0tveH30S5NXFhmiXbIwX",0.636608040201005,0.645833333333333,0.708333333333333,0.769230769230769,0.770833333333333,0.0833333333333333,-0.15875,0.0304293928401096,0.463608088097064,0.257865019746832,1,0.444444444444444,0.802727272727273,0.785714285714286,0.975,0.36,0.5,1.28571428571429,0.8,0.933333333333333
"0vQoOOqbZMP3otq0XdM9",0.64321608040201,0.5625,0.604166666666667,0.923076923076923,0.708333333333333,0.5,-0.0626893939393939,0.0411390342386921,0.815729152413116,0.452555498394177,0.714285714285714,0.222222222222222,0.875454545454545,0.30952380952381,0.825,0.6,0.5,1.07142857142857,0.7,0.4
"0vmPFl2IZJK1p5l9dGu5",0.6375,0.541666666666667,0.666666666666667,0.615384615384615,0.666666666666667,0.0833333333333333,0.0067875964615095,0.0355168021926104,0.828793504593662,0.226652396572615,0.142857142857143,0,0.974226961902521,0.404761904761905,0.9,0.4,0.5,0.714285714285714,0.7,0.266666666666667
"0x2cRlqKcXPG9u4HNEXL",0.6225,0.958333333333333,0.979166666666667,0.615384615384615,0.854166666666667,0.833333333333333,-0.0814426877470356,0.0364758623846192,0.559281848155978,0.259885478368759,1,0.444444444444444,0.849090909090909,0.571428571428571,0.925,0.64,0.75,1,0.8,0.8
"17LEM8wPQyshaga81mOO",0.676834170854271,0.572916666666667,0.645833333333333,0.923076923076923,0.625,0,-0.151877470355731,0.0389081005110179,1.03340671124189,0.425056928254031,0.285714285714286,0.222222222222222,0.912727272727273,0.452380952380952,0.75,0.24,0.75,1.78571428571429,0.75,0.533333333333333
"1E9KZrTTpuJ3KjJa8cDV",0.58,0.958333333333333,0.90922619047619,0.923076923076923,0.75,0.0833333333333333,-0.172689393939394,0.0390145212350711,0.562547542735275,0.21527283336419,0.571428571428571,0.555555555555556,0.883636363636364,0.333333333333333,0.85,0.4,0.5,1.07142857142857,0.8,0.8
"1EicOlsQbZR2weQYUSE4",0.663834196891192,0.5625,0.59375,0.769230769230769,0.645833333333333,0,-0.207150856389987,0.0345411783526169,0.797824450096297,0.240358007685697,0.857142857142857,0,0.936204390042169,0.738095238095238,0.875,0.8,0.75,0.857142857142857,0.75,0.8
"1PZ7AN1rSrpFAZ8fgXpE",0.67,0.520833333333333,0.541666666666667,0.923076923076923,0.708333333333333,0.0833333333333333,-0.119280303030303,0.0328451380590684,0.836447698465626,0.198996433289344,0.428571428571429,0.333333333333333,0.83469696969697,0.785714285714286,0.925,0.76,0.75,1.28571428571429,0.75,0.866666666666667
"1UyTuCcPk3kU0qlGCyiZ",0.518819095477387,0.520833333333333,0.5,1,0.458333333333333,0.833333333333333,0.0312352941176471,0.0373985354530106,1.12645369490642,0.626740952000342,0.285714285714286,0.333333333333333,0.651363636363636,0.404761904761905,0.725,0.52,0,2,0.55,0.733333333333333
"1bohrO3vq1ZQNnSrphM4",0.665,0.96875,1,0.692307692307692,0.854166666666667,0,-0.320708168642951,0.0329842711196272,0.349946608899765,0.0762473778828006,0.714285714285714,0.666666666666667,0.899545454545455,0.761904761904762,0.85,0.8,1,0.714285714285714,0.8,0.866666666666667
"1dxR6XNJvb17STmiEGyG",0.6675,1,0.989583333333333,0.769230769230769,0.8125,0.75,-0.206060606060606,0.0349943142473408,0.815830170246211,0.124991589010976,0.857142857142857,0.888888888888889,0.897727272727273,0.714285714285714,0.925,0.92,0.75,0.928571428571429,0.75,1
"1gSWb3p7qwbEpGVvZEvR",0.625628140703518,0.947916666666667,1,0.692307692307692,0.708333333333333,1,-0.0718070175438597,0.0305411454119802,0.484846781075567,0.155042442794849,1,0.666666666666667,0.82,0.642857142857143,0.875,0.88,1,0.857142857142857,0.8,0.8
"1h05DmzN29B6FZZR67pP",0.625,0.854166666666667,0.926418439716312,0.923076923076923,0.583333333333333,0.416666666666667,0.0366666666666667,0.0400978478578691,0.734193381296897,0.482708500956581,0.571428571428571,0.555555555555556,0.846818181818182,0.5,0.875,0.68,0.5,0.857142857142857,0.45,0.666666666666667
"1ju0WKtcjrT3fG7iuXNd",0.63,0.604166666666667,0.802083333333333,0.923076923076923,0.645833333333333,0.0833333333333333,-0.0826086956521739,0.0373540618860925,0.817691712694235,0.337911182385412,0.571428571428571,0.555555555555556,0.775606060606061,0.595238095238095,0.85,0.24,0.75,1.5,0.8,0.733333333333333
"1wKWKuWmqqmvNAmw1RqQ",0.6775,0.65625,0.75,0.923076923076923,0.583333333333333,0,0.125833333333333,0.0399810549064903,3.11878282975437,0.763958049419939,0.428571428571429,0.666666666666667,0.72043135194469,0.69047619047619,0.85,0.4,0.75,1.14285714285714,0.75,0.6
"1xNiXXWkGtLI3YPU2dah",0.614145728643216,0.937278368794326,1,0.538461538461538,0.645833333333333,0.416666666666667,0.0270816864295126,0.0318651934687851,0.969988874158573,0.264095660579969,0.571428571428571,0.444444444444444,0.685749844587624,0.452380952380952,0.85,0.6,0.5,1.78571428571429,0.45,0.933333333333333
"21eJs1O3lWsEI15RTa48",0.454545454545455,0.395833333333333,0.458333333333333,0.461538461538462,0.75,0,-0.0808876811594203,0.034637423641186,0.93145151229385,0.420807770167826,0.142857142857143,0.111111111111111,0.708022571860351,0.357142857142857,0.85,0.4,0.5,2.42857142857143,0.6,0.2
"27zndIThTEYpFGYGVZuQ",0.5775,0.635416666666667,0.71875,0.461538461538462,0.5625,0.75,-0.157898550724638,0.0309182848745207,0.649585085972553,0.202883773817123,0.714285714285714,0.444444444444444,0.95,0.714285714285714,0.85,0.8,NA,0.928571428571429,0.75,0.8
"2944N9XVkkvQCbEFXOGW",0.596545226130653,0.635416666666667,0.708333333333333,0.769230769230769,0.479166666666667,0.833333333333333,-0.0640958027479766,0.03574916955582,1.02251032419733,0.193513329687427,0.428571428571429,0.333333333333333,0.884545454545455,0.666666666666667,0.825,0.68,0.5,0.928571428571429,0.75,0.733333333333333
"2E7Kz0rLkjuxffXaHEf8",0.61,0.802083333333333,0.96875,0.923076923076923,0.8125,0.833333333333333,0.0141666666666667,0.0348713341284469,0.872701161405487,0.212295706572544,1,0.666666666666667,0.791818181818182,0.595238095238095,0.925,0.84,0.5,1.71428571428571,0.75,0.8
"2NmWZlOEpEqJHjLp7Y8a",0.64,0.927083333333333,0.989583333333333,0.846153846153846,0.791666666666667,0.166666666666667,-0.239927536231884,0.0352820179114139,0.601703740816282,0.194532843050139,0.857142857142857,0.444444444444444,0.969090909090909,0.785714285714286,0.95,0.76,0.5,1.14285714285714,0.75,0.933333333333333
"2QJZGGcIQF8A5FhBmyuz",0.613278030363458,0.791666666666667,0.895833333333333,0.769230769230769,0.958333333333333,0.416666666666667,-0.256503623188406,0.0345670823921498,0.81608253017481,0.336155819285331,1,0.777777777777778,0.942727272727273,0.666666666666667,0.95,0.72,1,1.64285714285714,0.8,0.533333333333333
"2Vwn0iIcQkFTqO8avFu2",0.5825,0.947916666666667,0.947916666666667,0.615384615384615,0.645833333333333,0.166666666666667,0.0668198757763976,0.0437420829781965,0.524743198675782,0.365657529223314,0.714285714285714,0.444444444444444,0.982727272727273,0.380952380952381,0.8,0.68,1,1.64285714285714,0.7,0.8
"2YA4KcXYzGRjkRBd5PL9",0.6075,0.78125,0.708333333333333,1,0.833333333333333,0.5,-0.224150432900433,0.0296473488924599,0.627724508543421,0.162736594618693,0.714285714285714,0.111111111111111,0.789545454545455,0.666666666666667,0.875,0.48,0.5,1.28571428571429,0.7,0.733333333333333
"2djLXKQxVrpFT6EMBVel",0.686758793969849,0.875,0.989583333333333,0.923076923076923,0.541666666666667,0.666666666666667,0.0401428571428572,0.0226152933173497,0.442368608180845,0.209875217624081,0.857142857142857,0.555555555555556,0.962727272727273,0.738095238095238,0.9,0.72,0.75,1.07142857142857,0.7,0.933333333333333
"2fYxvQc1czvRDcT8JM7B",0.625,0.760416666666667,0.989583333333333,0.846153846153846,0.8125,0.25,-0.421363636363636,0.0312090794559209,0.459393764298487,0.245165573173989,1,0.888888888888889,0.909090909090909,0.119047619047619,0.925,0.76,0.75,0.714285714285714,0.75,0.933333333333333
"2hYKwrUAuifTR0RvADka",0.666695979899498,0.9375,0.96875,0.846153846153846,0.854166666666667,0.666666666666667,-0.108809523809524,0.0318389070316707,0.533165160627876,0.0958483348013281,0.714285714285714,0.444444444444444,0.889090909090909,0.714285714285714,0.85,0.64,0.5,0.857142857142857,0.8,0.866666666666667
"2heUGNZnvLjewCSzcWx3",0.6525,0.552083333333333,0.572916666666667,1,0.770833333333333,0,-0.20981884057971,0.0244240030397133,0.45602790970562,0.401843422705392,1,0.777777777777778,0.926818181818182,0.642857142857143,0.7,0.92,0.5,1.42857142857143,0.7,0.866666666666667
"2iVCvt2uDG7ilHZmkqP2",0.531206030150754,0.59375,0.625,0.538461538461538,0.645833333333333,0,0.00696969696969696,0.0781688919630003,2.33151069108408,0.383788025752018,0,0.333333333333333,0.811363636363636,0.357142857142857,0.85,0.48,0.25,1.57142857142857,0.8,0.4
"2mOtyqwcjao4GA2ABxyL",0.62744923857868,0.957668439716312,0.989583333333333,0.538461538461538,0.833333333333333,0.166666666666667,-0.167478260869565,0.0298830531162612,0.548176542061814,0.306725734279297,0.857142857142857,0.333333333333333,0.848636363636364,0.80952380952381,0.95,0.76,0.5,0.857142857142857,0.8,0.866666666666667
"2pScWifucpmQZvXoZCw3",0.52,0.520833333333333,0.447916666666667,0.769230769230769,0.395833333333333,0.583333333333333,0.251557971014493,0.0567571435787769,0.782067664205333,0.534219976952394,0.142857142857143,0.444444444444444,0.776969696969697,0.571428571428571,0.825,0.36,0.25,0.714285714285714,0.7,0.533333333333333
"2sNFytLCdDNZk8UnzLGD",0.555252525252525,0.5,0.541666666666667,0.538461538461538,0.6875,0.0833333333333333,-0.153681818181818,0.0335603493675601,1.09357536396274,0.860981066901375,0,0,0.748181818181818,0.452380952380952,0.85,0.32,0.5,1.35714285714286,0.75,0.6
"2t8eqhwiUfiSDnWfoHBW",0.6675,0.770833333333333,0.927083333333333,0.769230769230769,0.666666666666667,0.916666666666667,0.0565807453416149,0.0368011048888819,0.704079180584751,0.390190534062931,0.714285714285714,0.666666666666667,0.804067715581054,0.714285714285714,0.85,0.76,0.75,1.5,0.8,0.866666666666667
"30F4d4EcTkkPxFbHeBiN",0.609689863458708,0.726950354609929,0.614583333333333,0.538461538461538,0.583333333333333,0,-0.175217391304348,0.0430992389184106,0.81999780213363,0.215687141296669,0.142857142857143,0.222222222222222,0.72711348095126,0.5,0.85,0.52,0.5,1.5,0.75,0.666666666666667
"383KleAMN0hXjU1qXdYJ",0.674133165829146,0.958333333333333,0.989583333333333,0.923076923076923,0.833333333333333,0,-0.289166666666667,0.0245894787330671,0.656365455014322,0.290909711067888,0.714285714285714,0.222222222222222,0.924386208223988,0.80952380952381,0.85,0.64,1,1.14285714285714,0.8,0.933333333333333
"3EAX4lkBHl5nRtChoDyT",0.633131313131313,0.520833333333333,0.625,0.769230769230769,0.791666666666667,0,0.0525,0.0429983467699441,1.19963708447908,0.765285924319534,0.142857142857143,0.111111111111111,0.767272727272727,0.30952380952381,0.75,0.28,0.25,1.5,0.75,0.533333333333333
"3G6evfXk2aaHFUO4NsWt",0.531520100502513,0.697916666666667,0.71875,0.692307692307692,0.833333333333333,0.666666666666667,0.0633876811594203,0.0316201255507543,0.986916946292685,0.481780462685106,0.714285714285714,0.444444444444444,0.766961965799745,0.714285714285714,0.925,0.52,1,1.28571428571429,0.75,0.733333333333333
"3HNTHcsl7dZ2TGlwR4g6",0.605,0.96875,1,1,0.770833333333333,0.416666666666667,-0.0268659420289855,0.0286583266894,0.85233522971342,0.146484867359806,0.714285714285714,0.444444444444444,0.963181818181818,NA,0.875,0.8,0.75,0.714285714285714,0.75,0.666666666666667
"3JAbXWzVHjOfIJvN5nIY",0.646532663316583,0.604166666666667,0.53125,0.923076923076923,0.8125,0.166666666666667,-0.584166666666667,0.039144290411595,0.710773661797319,0.327362421163029,0.428571428571429,0.666666666666667,0.852568026405806,0.595238095238095,0.85,0.44,0.75,1.21428571428571,0.5,0.666666666666667
"3LlGLQjPsYvg4P5YSea5",0.62,0.726950354609929,0.671195652173913,0.923076923076923,0.6875,0,-0.347220026350461,0.0373824169350724,0.752712039788273,0.645066238944743,0.285714285714286,0.333333333333333,0.92711348095126,0.547619047619048,0.975,0.4,0.5,1.92857142857143,0.8,0.733333333333333
"3RVHWOebZPPvYZwkVRaC",0.621459390862944,0.604166666666667,0.708333333333333,0.846153846153846,0.708333333333333,0.333333333333333,-0.0189855072463768,0.0399906164397777,0.56165162644226,0.602077722282611,0.285714285714286,0.333333333333333,0.872424242424242,0.642857142857143,0.875,0.52,0.25,1.71428571428571,0.75,0.533333333333333
"3RXZTpxFAGsHEekF2MpS",0.514127732311199,0.447916666666667,0.5,0.615384615384615,0.645833333333333,0,0.0580253623188406,0.0398722096774276,1.51610574643778,1.72692617938719,0.428571428571429,0.111111111111111,0.837272727272727,0.119047619047619,0.775,0.32,0.5,0.857142857142857,0.6,0.266666666666667
"3TUTJUD20hg4uydW0nPU",0.7,0.875,1,0.846153846153846,0.833333333333333,1,-0.603768115942029,0.0235505040340705,0.659399588294374,0.212188236520839,0.714285714285714,0.555555555555556,0.807128943291164,0.619047619047619,0.925,0.84,0.75,0.785714285714286,0.8,0.933333333333333
"3VuBzxhMEP0vh3PsqIAC",0.665,0.46875,0.479166666666667,0.692307692307692,0.645833333333333,0.0833333333333333,0.0635688405797101,0.0450991005836565,1.3020930573915,0.512524528986088,0.285714285714286,0,0.357424242424242,0.547619047619048,0.85,0.32,0.25,1.57142857142857,0.55,0.466666666666667
"3WOzLROmRBgFy8GAfJZx",0.539551282051282,0.4375,0.520833333333333,0.538461538461538,0.5,0.333333333333333,0.218141304347826,0.105801792535149,3.35259325091032,1.50554098458986,0,0.111111111111111,0.723931662769442,0.30952380952381,0.55,0.12,0,1.57142857142857,0.6,0.466666666666667
"3Wk3c1HGlTGUJ1UbAUNw",0.67,0.78125,0.927083333333333,0.769230769230769,0.5,0.583333333333333,-0.128721227621483,0.035385550502284,0.693388641258347,0.311607397740106,0.714285714285714,0.555555555555556,0.974090909090909,0.785714285714286,0.85,0.72,1,1.07142857142857,0.7,0.733333333333333
"3Xnty4lyDFQ8oFoNZ8tt",0.655,0.604166666666667,0.697916666666667,0.769230769230769,0.583333333333333,0.25,-0.0881159420289855,0.042013795133396,0.946003864140518,0.345454544042863,0.714285714285714,0.444444444444444,0.965,0.80952380952381,0.65,0.64,0.75,1.42857142857143,0.6,0.8
"3b1EQbis1bUOJqnwnf2N",0.691834170854271,0.839221014492754,0.958333333333333,0.769230769230769,0.666666666666667,0.75,-0.0446557971014492,0.0381110288136096,0.754520674670798,0.284527936228058,0.142857142857143,0.333333333333333,0.719090909090909,0.642857142857143,0.825,0.48,0.5,1.35714285714286,0.8,0.533333333333333
"3b8X79WU0YWVcsmFGeEH",0.615681818181818,0.65625,0.854166666666667,0.846153846153846,0.791666666666667,0.0833333333333333,-0.314196310935441,0.0427379617755389,0.672485921689221,0.209077735719884,0.571428571428571,0.444444444444444,0.924840753678533,0.571428571428571,0.875,0.64,0,1,0.75,0.866666666666667
"3bYsrERg1i8BZqzOlnZT",0.61394472361809,0.583333333333333,0.479166666666667,0.846153846153846,0.6875,0,-0.0133333333333333,0.0580148957574721,1.38059776885155,1.23068887742271,0,0.111111111111111,0.735,0.142857142857143,0.8,0.6,0,2.07142857142857,0.6,0.4
"3hT6jBPVahtgMDOshUCe",0.665,0.885416666666667,0.947916666666667,0.846153846153846,0.729166666666667,0.833333333333333,-0.141702898550725,0.0386570873902611,0.740611962290245,0.286874344814855,0.857142857142857,0.555555555555556,0.930151515151515,0.642857142857143,0.825,0.52,1,0.571428571428571,0.8,0.933333333333333
"3kFgrHerUTRPCEMhprpx",0.6075,0.520833333333333,0.541666666666667,0.846153846153846,0.666666666666667,0,-0.143333333333333,0.0478321231172216,0.791308225370337,0.685116532792507,0,0.555555555555556,0.863341064503285,0.642857142857143,0.775,0.72,1,1.14285714285714,0.6,0.733333333333333
"3lGsczpaOxmDeZmuT7yz",0.573969849246231,0.96875,1,0.846153846153846,0.729166666666667,0.0833333333333333,-0.382119565217391,0.0288639858872241,0.649230879094325,0.169187410350733,0.857142857142857,0.666666666666667,0.718022571860351,0.833333333333333,0.875,0.56,0.5,1.07142857142857,0.8,0.933333333333333
"3lUidRlitol2ksRqEJvN",0.4275,0.733242753623188,0.760416666666667,0.692307692307692,0.791666666666667,0.0833333333333333,-0.161304347826087,0.0286885769729989,0.688211169379075,0.254920580049652,0.142857142857143,0.333333333333333,0.802272727272727,0.642857142857143,0.875,0.48,0,1.42857142857143,0.8,0.6
"3t2nEqai6BrZR8VAubQP",0.6325,0.729166666666667,0.864583333333333,0.923076923076923,0.729166666666667,0,-0.138786231884058,0.0300841106312989,0.887386725240844,0.221853399660798,0.428571428571429,0.666666666666667,0.890454545454545,0.547619047619048,0.9,0.8,0.5,1.07142857142857,0.75,0.933333333333333
"3tTUMdxsjmc5L6TurNVG",0.605,0.729166666666667,0.6875,0.384615384615385,0.666666666666667,0,0.0898731884057971,0.0262629514721993,1.07208112798376,1.13431257096229,0.285714285714286,0,0.757121212121212,0.571428571428571,0.7,0.4,0.25,1.85714285714286,0.45,0.4
"3uJI4pjYUgXyX1Hk2qIL",0.640135135135135,0.59375,0.5625,0.692307692307692,0.75,0.666666666666667,-0.0722134387351779,0.0367418434029265,0.733515565749373,0.693572448314355,0.285714285714286,0.666666666666667,0.882568026405806,0.619047619047619,0.9,0.68,0.5,1.92857142857143,0.8,0.666666666666667
"3v8cpIfuZbk4rsihgtbl",0.6575,0.614583333333333,0.78125,0.846153846153846,0.8125,0,-0.143333333333333,0.0404605424892277,0.478002876478143,0.477885218120109,0.714285714285714,0.222222222222222,0.704848484848485,0.714285714285714,0.9,0.68,1,1.28571428571429,0.8,0.933333333333333
"3yF7oWlrwewt1IlgfOdR",0.671670854271357,0.78125,0.958333333333333,0.769230769230769,0.395833333333333,1,0.411309523809524,0.0293140299375839,0.592193916863665,0.161107597238642,0.285714285714286,0.777777777777778,0.809090909090909,0.642857142857143,0.95,0.8,NA,0.857142857142857,0.8,0.866666666666667
"44ehKBzJpTzvzvF97RXx",0.569073604060914,0.541666666666667,0.5625,0.692307692307692,0.458333333333333,0.75,0.2245,0.0474819176622669,1.238584170063,0.504650292625902,0,0.111111111111111,0.722727272727273,0.404761904761905,0.925,0.28,0.25,1.57142857142857,0.6,0.333333333333333
"48JkxisEdAAEeppMKmgs",0.552564102564103,0.541666666666667,0.520833333333333,0.692307692307692,0.729166666666667,0.25,-0.0500362318840579,0.0372211028775037,0.995181711989936,0.89408653825333,0.142857142857143,0.111111111111111,0.857863325538884,0.571428571428571,0.875,0.52,0.5,0.857142857142857,0.6,0.733333333333333
"49bWZY1TC7zcMYq4FzkX",0.502575757575758,0.683732269503546,0.697916666666667,0.923076923076923,0.583333333333333,0.25,0.156141304347826,0.041505811323529,0.827558672624957,0.283308302205641,1,0.555555555555556,0.688636363636364,0.642857142857143,0.85,0.52,0.5,0.928571428571429,0.7,0.666666666666667
"4CLdS8XZEmJVDlHImT7u",0.670606060606061,0.59375,0.65625,0.461538461538462,0.625,0.5,-0.0697698099002446,0.0380106489443073,0.983763171076983,0.282397043433878,0.857142857142857,0,0.860454545454545,0.476190476190476,0.85,0.56,0.25,1.07142857142857,0.7,0.2
"4ErLxgNrw5giUuWzjjsm",0.5275,0.885416666666667,0.916666666666667,0.923076923076923,0.708333333333333,0.75,0.0885869565217391,0.0346935266077474,0.454172362541032,0.158509374252559,0.857142857142857,0.444444444444444,0.931818181818182,0.523809523809524,0.9,0.76,0.5,1.14285714285714,0.75,0.733333333333333
"4FSjZtJEUXGQaNQXwR2P",0.673846153846154,0.479166666666667,0.5625,0.769230769230769,0.666666666666667,0,0.051159420289855,0.0373112826981591,1.15394913609454,0.888932781996003,0.714285714285714,0.444444444444444,0.535598329436109,0.547619047619048,0.85,0.64,0.75,1.5,0.65,0.8
"4GjaGS0tN2RXrJjOn8AT",0.656633165829146,0.5,0.59375,0.538461538461538,0.666666666666667,0.0833333333333333,-0.344583333333333,0.0408894403064992,1.27559823582363,0.53212876041808,0.142857142857143,0.111111111111111,0.723636363636364,0.380952380952381,0.725,0.32,0,0.857142857142857,0.7,0.4
"4HVHRJ9CikK2DcK4oXP0",0.684258793969849,0.666666666666667,0.541666666666667,0.769230769230769,0.666666666666667,0.833333333333333,-0.128939393939394,0.0400741862899095,0.748930207784405,0.244161502828343,0.857142857142857,0.444444444444444,0.866658935496715,0.761904761904762,0.775,0.84,1,1.07142857142857,0.8,0.933333333333333
"4LPIECoxgavG7Cw53W86",0.646708542713568,0.875,0.989583333333333,0.615384615384615,0.6875,0,-0.0618115942028985,0.0393182727756353,0.528948425309087,0.245329687548026,0.142857142857143,0.444444444444444,0.949545454545455,0.642857142857143,0.875,0.76,1,0.785714285714286,0.8,0.733333333333333
"4MIJuy5zAsuq35Utpe3L",0.62,0.65625,0.604166666666667,0.846153846153846,0.666666666666667,0.25,-0.110747412008282,0.0344061017424697,0.572280163882413,0.203782260517569,0.428571428571429,0.666666666666667,0.856658935496715,0.785714285714286,0.875,0.56,0.5,1.21428571428571,0.7,0.866666666666667
"4MXqlRYjANDHSM003I2c",0.632176031673519,0.677083333333333,0.625,0.846153846153846,0.625,1,-0.154957180500659,0.0425731984880453,1.2425049687711,0.61421131162602,0.142857142857143,0.555555555555556,0.837878787878788,0.595238095238095,0.8,0.72,0.5,1.21428571428571,0.65,0.4
"4MhlknTWNBsCpY9BSp8P",0.63,0.46875,0.53125,0.769230769230769,0.666666666666667,0.0833333333333333,0.202916666666667,0.056958004110569,2.46860314618867,1.95147156348112,0.142857142857143,0,0.484848484848485,0.166666666666667,0.75,0.32,0.25,1.64285714285714,0.6,0.6
"4R3c82NvlMXa6J9LBTFf",0.650656565656566,0.552083333333333,0.604166666666667,0.846153846153846,0.833333333333333,0,-0.180289855072464,0.0488558260326396,0.519577492142051,0.596941558070467,0.428571428571429,0.333333333333333,0.883787878787879,0.761904761904762,0.95,0.64,1,1.35714285714286,0.65,0.6
"4oaDoopwxTfQsZjfqWCG",0.623994974874372,0.5,0.635416666666667,0.846153846153846,0.604166666666667,0.583333333333333,-0.456149068322981,0.0357300742992164,0.831729479140491,0.233174141112163,0,0.111111111111111,0.871340442853781,0.642857142857143,0.975,0.56,0.25,0.785714285714286,0.75,0.8
